#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
     167   39.701   -1.431   -1.159  -15.494   11.122   -0.202    2.018   -5.216    3.976   -1.616
     168   43.744  -17.346   -8.806  -14.361   19.172    3.158   -0.658   -7.891    4.113   -0.541
     169   41.419    4.215   -9.989   -7.212   14.825    3.489    9.046   -5.011    5.194   -7.336
     170   40.694   -0.940  -17.646   -4.451   17.247    4.540    7.910   -1.290    6.460   -5.792
     171   36.089   16.552  -18.724   -3.176   10.218   -4.142    9.846   -3.973    7.641   -0.016
     172   40.500    5.117   -6.006  -13.656   10.159    0.588    5.989   -6.831    0.914   -0.417
     173   34.296   12.286  -10.658   -9.719    7.967    1.688    7.406   -3.228    5.816   -2.865
     174   34.455    9.452    3.145   -7.618    5.611    1.917    6.905   -0.783    2.291   -5.481
     175   39.391   -3.015    0.465   -6.365   10.650    1.443    5.850   -4.987   -2.434   -2.096
     176   36.944  -15.753   -5.168  -13.850   11.223    6.786   -1.350   -4.934    2.710   -4.959
     177   31.349   11.321   -1.640    0.386    2.561    0.515    7.061   -2.841   -1.303   -6.479
     178   35.033   -3.720   -5.561   -9.818    8.272   -4.121    3.853   -7.349   -5.993    3.044
     179   35.406   -5.630   -5.750   -5.010    8.266    0.201    5.597   -3.961   -0.333   -2.736
     180   31.155   -0.448  -13.489   -6.529    6.807    1.111    6.396   -6.225    1.739    1.717
     181   41.881    3.992  -11.799   -6.278   12.781    5.760    5.579   -2.971    2.190   -3.668
     182   32.742    7.736  -18.780   -7.607   -0.242    4.968   -8.966   -2.047   -0.404    0.510
     183   31.583    0.081    5.383  -14.597   -2.794    5.235   -2.203    0.536    0.282   -1.692
     184   35.724    4.740    0.163  -11.093    0.905    6.251   -0.856    2.339   -1.033    1.094
     185   34.892   -2.072  -16.130   -9.095    5.444    5.891   -1.005    5.176   -0.129    0.292
     186   34.314   -1.268  -12.543  -11.615    4.334    1.996   -5.118   -5.336   -1.888    1.847
     187   29.432    5.838  -16.516  -12.317    4.595    2.090    3.680   -7.463    4.162    0.961
     188   28.801    8.951  -13.118   -8.169    4.463   -4.703    4.584   -7.244   -0.588    4.379
