#Frame      RoG_00005 RoG_00005[Max]
       1      28.3912        38.9482
       2      28.7053        39.4423
       3      28.4547        39.9221
       4      28.4789        37.9465
       5      28.5780        39.8019
       6      28.7421        38.9140
       7      28.6024        39.3030
       8      28.6316        39.5906
       9      28.5416        39.7187
      10      28.6993        39.9118
      11      28.4718        40.5861
      12      28.5424        38.9091
      13      28.5718        38.5413
      14      28.4693        38.8190
      15      28.6822        39.1211
      16      28.5525        38.5600
      17      28.6950        39.5930
      18      28.5245        38.9188
      19      28.4800        40.2516
      20      28.4400        39.1788
      21      28.5237        39.5254
      22      28.5348        37.3560
      23      28.4711        37.8500
      24      28.7282        38.7592
      25      28.5696        38.0251
      26      28.6869        40.1515
      27      28.6061        39.2051
      28      28.6716        38.4316
      29      28.6874        38.1991
      30      28.5444        39.2108
      31      28.4709        38.5094
      32      28.6495        38.4578
      33      28.6054        38.6847
      34      28.5513        38.7374
      35      28.4230        39.7704
      36      28.4775        38.7937
      37      28.4320        39.3171
      38      28.4855        39.3821
      39      28.3909        39.4986
      40      28.4234        38.8904
      41      28.5742        40.8362
      42      28.4588        40.3787
      43      28.5803        39.4932
      44      28.5631        39.4497
      45      28.5629        40.3768
      46      28.7803        39.6202
      47      28.8449        40.1333
      48      28.5659        39.8481
      49      28.5509        40.8724
      50      28.6255        37.0891
      51      28.4498        38.9016
      52      28.6257        39.8867
      53      28.5022        40.4733
      54      28.5462        38.8580
      55      28.6039        40.0120
      56      28.6807        38.9392
      57      28.3865        38.7092
      58      28.4570        39.0513
      59      28.6851        38.0737
      60      28.5531        38.2158
      61      28.5702        39.4739
      62      28.6199        38.8628
      63      28.5844        39.7312
      64      28.5265        40.5233
      65      28.3392        39.4008
      66      28.4800        38.5355
      67      28.5629        38.2131
      68      28.3674        38.5202
      69      28.3700        38.7561
      70      28.4851        38.6831
      71      28.4139        38.0115
      72      28.4945        37.8352
      73      28.5549        38.1634
      74      28.6534        39.1021
      75      28.3936        39.7463
      76      28.4869        38.2057
      77      28.5245        38.3384
      78      28.6735        38.7133
      79      28.5211        39.2441
      80      28.5899        39.4235
      81      28.5754        38.9397
      82      28.5404        38.8201
      83      28.6826        39.0186
      84      28.5462        39.2225
      85      28.4930        41.0967
      86      28.6798        40.2836
      87      28.6586        39.5349
      88      28.6604        39.2550
      89      28.5973        39.3457
      90      28.7446        39.2320
      91      28.7944        38.7928
      92      28.6588        38.6257
      93      28.6223        39.1906
      94      28.7434        39.4338
      95      28.8333        39.2404
      96      28.6780        37.6524
      97      28.7017        38.8223
      98      28.6019        39.4119
      99      28.5841        38.7146
     100      28.6575        38.6865
     101      28.5069        39.0645
     102      28.6330        38.7080
     103      28.7995        39.4268
     104      28.6387        38.9905
     105      28.6747        38.9376
     106      28.5599        39.4769
     107      28.5934        37.9932
     108      28.6999        39.6261
     109      28.7341        38.2672
     110      28.6532        38.7449
     111      28.6352        37.9325
     112      28.6907        38.3441
     113      28.6323        38.2031
     114      28.5300        38.4236
     115      28.7000        39.3900
     116      28.6745        40.0192
     117      28.5777        40.6554
     118      28.5341        39.7182
     119      28.6498        38.7991
     120      28.6885        39.7364
     121      28.6680        39.6951
     122      28.6134        40.1125
     123      28.5681        40.0495
     124      28.7017        40.4608
     125      28.6744        38.5077
     126      28.7493        38.1401
     127      28.7296        40.0437
     128      28.6269        39.1466
     129      28.6826        38.4739
     130      28.3626        38.0070
     131      28.4652        39.5897
     132      28.7644        38.5544
     133      28.7758        39.3954
     134      28.7729        39.1710
     135      28.7289        39.7556
     136      28.6607        39.6731
     137      28.6795        39.1616
     138      28.6025        40.4418
     139      28.5660        39.6590
     140      28.3471        39.4536
     141      28.4853        40.7826
     142      28.5461        38.2738
     143      28.6350        39.9415
     144      28.6127        40.1275
     145      28.5889        39.8258
     146      28.6234        38.9020
     147      28.5457        39.2917
     148      28.7264        39.1866
     149      28.6072        40.6539
     150      28.5634        39.4391
     151      28.6163        39.4133
     152      28.7651        39.6639
     153      28.7742        39.3981
     154      28.7898        40.4592
     155      28.5826        39.9689
     156      28.7037        40.0576
     157      28.7058        39.2837
     158      28.7267        38.6024
     159      28.7316        39.3456
     160      28.5497        38.0876
     161      28.5106        39.1736
     162      28.6467        39.7913
     163      28.6011        40.3978
     164      28.5613        40.1213
     165      28.6700        39.6556
