#Frame      RoG_00005 RoG_00005[Max]
       1      28.5731        40.4051
       2      28.5158        39.2018
       3      28.4360        38.8888
       4      28.5251        38.5321
       5      28.4656        37.0266
       6      28.7190        36.8130
       7      28.6608        36.5624
       8      28.6366        38.1611
       9      28.7007        37.7079
      10      28.6201        36.7085
      11      28.7657        37.0296
      12      28.6042        36.7346
      13      28.6983        37.5119
      14      28.6356        37.8268
      15      28.5409        38.4120
      16      28.5074        35.9858
      17      28.5102        36.6018
      18      28.4218        37.3176
      19      28.5703        36.6953
      20      28.7724        36.6441
      21      28.8378        36.4532
      22      28.8108        36.3695
      23      28.5927        36.6620
      24      28.8851        37.3164
      25      29.0025        37.8555
      26      28.9928        37.2278
      27      29.0551        36.5561
      28      28.9633        37.5377
      29      28.7931        38.0909
      30      28.6447        37.1147
      31      28.6078        37.0852
      32      28.6976        37.0483
      33      28.9465        37.3114
      34      28.9975        36.7483
      35      29.0260        38.3348
      36      28.9045        37.4304
      37      28.8988        36.8274
      38      28.9956        37.5042
      39      28.8215        36.6444
      40      28.8144        36.7239
      41      29.0669        36.5674
      42      29.0915        36.0786
      43      29.0413        36.2672
      44      28.9206        36.6200
      45      28.8256        37.2993
      46      28.7314        36.5806
      47      28.7346        36.4697
      48      28.7577        36.5667
      49      28.7597        37.0100
      50      28.7333        36.6876
      51      28.6302        37.0005
      52      28.6577        36.9383
      53      28.8945        37.0682
      54      28.5789        36.4035
      55      28.7087        36.0329
      56      28.8751        36.6271
      57      28.8169        36.4185
      58      29.1167        36.1800
      59      29.1998        38.2628
      60      29.1100        37.2828
      61      29.2880        37.6243
      62      29.0818        36.9877
      63      29.2563        37.0223
      64      28.9568        36.7742
      65      28.8036        37.3169
      66      28.8825        37.5678
      67      28.8974        37.0144
      68      28.6833        37.1323
      69      28.6462        37.6226
      70      28.6256        36.3906
      71      28.5911        36.0757
      72      28.4991        37.1845
      73      28.7000        36.5568
      74      28.6360        37.2188
      75      28.4643        37.2220
      76      28.3277        37.0616
      77      28.3833        36.8801
      78      28.3209        36.9315
      79      28.4064        37.1448
      80      28.5396        37.0899
      81      28.5497        36.8268
      82      28.3587        36.4543
      83      28.3474        36.5263
      84      28.4024        36.6361
      85      28.5108        36.6776
      86      28.2887        36.5707
      87      28.6405        37.7607
      88      28.5494        36.6765
      89      28.5704        37.4800
      90      28.8167        37.6051
      91      28.8706        37.6805
      92      28.6215        37.3001
      93      28.7442        38.0561
      94      28.6504        36.8138
      95      28.4924        37.0002
      96      28.4998        37.4681
      97      28.4443        37.9322
      98      28.5519        36.1928
      99      28.5089        36.2099
     100      28.5305        37.1077
     101      28.4745        36.5439
     102      28.5650        36.7474
     103      28.6538        36.6283
     104      28.6772        38.2765
     105      28.8135        37.4404
     106      28.6738        38.2018
     107      28.5276        37.7389
     108      28.5507        37.3770
     109      28.6285        37.5063
     110      28.4510        36.8118
     111      28.4975        36.7627
     112      28.6011        36.6485
     113      28.6644        36.8328
     114      28.5593        37.3260
     115      28.4933        36.9902
     116      28.6926        37.0536
     117      28.7820        38.0993
     118      28.7382        37.9163
     119      28.7352        37.1124
     120      28.8640        37.8758
     121      28.8145        37.7594
     122      28.9225        37.7188
     123      28.8738        38.3948
     124      28.7352        38.9215
     125      28.8413        37.9473
     126      28.8248        37.6725
     127      28.9161        40.2022
     128      28.7684        37.4577
     129      28.7360        38.5125
     130      28.7524        37.6906
     131      28.7353        39.4958
     132      28.7317        39.3117
     133      28.5526        40.4701
     134      28.4722        38.6879
     135      28.5522        39.4923
     136      28.5515        39.3036
