#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
     487   33.906   25.198  -14.235  -17.986   32.166    1.169   -9.942    8.015    0.682    2.060
     488   46.830   16.622  -12.210  -20.999   25.603   -0.786   -2.555    6.153   -4.894    8.304
     489   43.383   -6.499  -22.756   -7.356   16.682    5.736    1.552    6.686   -4.423    8.705
     490   39.025    0.496  -21.498  -12.718   14.876    7.194    3.312   14.118    1.459    2.285
     491   61.027   -5.035  -22.350  -21.006   16.672   12.187   11.199    5.329   12.143    9.006
     492   76.670    1.947   -1.533  -16.627   22.213   -1.733   -0.051   -3.513    2.094    1.829
     493   57.218   -2.547  -13.686   -4.194   17.250    2.036   -4.943    3.775    2.707    5.095
     494   56.473    5.103  -17.450  -27.031   22.783   -0.012   -1.620   -4.884    3.778    6.239
     495   45.812   -2.049  -27.803  -28.099   16.871    4.036   -4.668    7.533   11.387   12.139
     496   50.619    8.470  -23.252  -28.107   20.143    4.996    6.411    2.468    8.516   11.725
     497   26.671   -2.405  -24.804  -25.513   22.623   -2.228   -2.805    1.627   11.188    8.857
     498   22.022  -14.824  -30.174  -22.269   15.775   -5.893   -1.237   -8.241    8.580    8.074
     499    6.732  -32.145  -43.111  -21.056   11.357  -10.566   -4.582   -7.213    8.142   14.907
     500   28.027  -14.570  -33.824  -26.615   15.316   -7.512   -3.874   -1.383   10.050   10.030
     501   18.876  -19.501  -35.424  -18.618   10.396   -3.056   -7.372   -0.283   -0.128   13.157
     502   26.670   -5.961  -29.603  -19.394   15.778   -7.518   -5.452    2.717    3.106   15.877
     503   12.773    1.965  -37.552   -8.408   20.034    0.855   -6.632    1.608   -6.054   13.042
     504   29.810  -20.199  -28.418  -17.052   11.369   -0.574    1.804   -3.519   -0.457   15.841
     505   37.353  -14.615  -24.226  -18.877   16.215   -3.702   -5.102   -2.278    4.155   13.222
     506   21.376   -9.059  -32.011   -4.474   17.375   -6.199   -6.068   14.327   -5.784    9.220
     507   31.968  -10.842  -22.594  -20.538   16.640   -6.005   -3.611   -4.101   -7.547    9.514
     508   42.975  -13.412  -33.268  -21.551   13.819   -1.131   -0.396   -6.361    2.568   11.806
     509   42.680   -1.812  -24.052  -20.477   18.093   -3.869   -5.593   -5.906   -7.609    8.183
     510   33.086   -7.754  -33.233  -25.267   14.880   -5.446   -0.943   -4.320    2.603    8.891
     511   33.394  -21.689  -32.332  -25.227    9.850   -6.751   -0.125   -7.766    2.163   14.275
     512   15.368  -25.321  -27.973  -14.657   11.288  -11.198   -8.164   -5.230   -9.743   16.553
     513   29.840   -3.419  -33.457  -27.375   21.749  -16.193    0.006   -9.026    0.022    5.334
     514   30.740   -8.651  -27.938  -29.947   15.109  -10.802   -4.957   -9.733  -11.309    1.492
     515   24.032  -12.985  -28.726  -28.062   14.482  -15.198    0.187   -8.338   -5.821    8.126
     516   18.365   -8.415  -37.665  -30.662   13.372   -3.559   -2.501   -8.099    2.263    6.993
     517   26.519   -1.502  -30.988  -18.457   14.131   -8.355   -5.874   -7.635  -12.244    3.899
     518   28.897    2.299  -21.050  -21.123   19.754   -8.713   -5.167   -4.113   -9.685    9.079
     519   36.696  -14.208  -24.398  -27.949    8.165   -5.195   -1.011  -11.503   -7.455    1.908
     520   50.718  -19.776  -17.723  -28.205   10.846   -2.392    4.379   -9.920   -5.513   11.362
     521   40.467  -11.960  -20.808  -31.998   20.289   -9.314   -0.211  -17.010    0.813    0.203
     522   37.526  -13.609  -24.586  -15.495    6.715   -3.456   -2.842   -9.343  -10.910    5.646
     523   37.747  -17.773  -29.278  -21.650   11.574   -7.332   -1.942   -3.158   -5.224    6.731
     524   28.312   -8.286  -31.617  -15.629   16.732   -6.837   -2.086    1.235   -8.449    2.846
     525   19.554   -0.142  -34.727  -25.708   20.221   -5.145    1.386   -2.637   -2.030    8.303
     526   19.191   -8.989  -40.405  -33.515    7.718   -5.283    2.927  -11.019   -4.670    0.869
     527   25.570  -13.279  -33.330  -29.229    8.737   -6.326   -2.567  -12.370  -10.795    2.610
     528   45.496  -15.943  -22.733  -21.041   16.707   -0.520    2.905   -5.444    0.444    8.865
     529   22.123   -8.973  -39.078  -37.699   12.067    0.653    6.045   -1.908    6.420   16.201
     530   12.205   -5.556  -37.383  -24.503   13.064  -12.593  -10.867   -2.971  -10.146   -0.716
     531   22.665    4.171  -29.012  -26.211   10.860   -4.909   -3.126   -5.899   -7.746    3.449
     532   38.088  -16.250  -24.641  -33.872   11.525   -4.446   -1.102  -16.565   -1.151    7.870
     533   26.826  -28.250  -34.226  -12.619    3.401   -5.908  -11.015   -1.679    2.083   -0.861
     534   37.469  -12.526  -14.728  -12.043   18.654  -13.360   -8.621   -7.241   -6.231    3.889
     535   25.777   -4.906  -23.493  -18.721   14.950   -4.846  -10.737  -11.714   -8.393   -2.016
     536   31.904   -6.348  -24.157   -3.558   14.357   -5.187  -12.620    0.562  -15.043    5.891
     537   38.642   -6.626  -19.447   -7.182   24.560   -1.655   -7.133   -3.051   -5.500    3.619
     538   46.561   -7.407  -25.199  -16.263   13.858    1.890   -0.690   -1.961   -0.678    5.500
     539   25.723  -16.065  -36.134  -14.514   11.829   -6.842   -6.874   -9.199   -3.053   -2.002
     540   16.299    1.427  -40.432  -19.939   14.760   -9.385   -5.831    2.211   -2.702    0.100
     541    2.113   -2.871  -41.421  -15.851    8.866   -3.622  -10.541    7.502   -6.943    8.688
     542    6.350    1.265  -37.419  -10.092   13.634    0.911  -13.134    3.943   -6.868   11.757
     543   11.286    5.796  -35.831   -9.644    7.504    2.618  -12.432    5.697  -10.670    3.949
     544    5.662   10.164  -31.692   -0.755    9.886    1.070   -9.689    6.973  -13.506   -2.312
     545   21.643    8.715  -34.808  -18.808   21.671   -1.264   -6.052   -1.359    1.031   -4.742
     546   28.176    1.666  -27.373  -23.987   16.333   -3.871   -5.830   -1.763    1.603   -2.011
     547   11.885    9.826  -40.419  -21.983   16.852    0.204   -6.694    6.115    1.622   -8.659
     548   10.532   -4.309  -36.043  -13.412    8.108   -7.766   -7.150    3.576   -6.347    0.861
     549   11.142  -12.819  -40.323  -27.997    5.167   -5.983   -1.311    0.751    0.324    2.877
     550   20.233    0.596  -30.560  -15.962   13.100   -5.038   -8.540    1.991   -5.860    8.568
     551   22.517    8.322  -25.033  -21.330   18.428   -1.464   -6.362    4.625   -3.620    4.208
     552   14.098   17.966  -25.802  -10.075   23.217   -3.499  -11.001    5.435  -13.638   -2.918
     553   23.000    7.965  -20.993  -15.476   19.151   -8.266  -13.063    2.674  -13.261    2.122
     554    4.626   21.541  -35.721  -10.059   23.021   -0.147  -10.402    1.097  -17.597   -6.441
     555    0.330   23.948  -32.872   -2.920   17.882   -4.718  -16.309    3.689  -30.558    4.969
     556    3.986    8.028  -41.350  -12.746   10.153   -0.759  -15.035    4.182  -11.963    2.698
     557   13.731  -15.738  -36.981   -7.801    1.757   -5.682  -10.625    1.756   -6.834    6.895
     558   16.544  -23.409  -36.438  -14.105    8.836   -6.981  -12.525   -5.305   -1.604    3.581
     559   27.677  -25.585  -34.440  -12.568    8.904   -4.148   -4.580  -15.835   -3.446   -3.466
     560   32.671  -29.469  -39.946  -12.799    2.386    3.311   -5.745   -5.973    0.081   -0.812
     561   24.136  -17.765  -39.104  -18.159    3.991   -6.387   -2.898   -9.198   -6.337    1.366
     562    2.789  -11.436  -44.538  -14.706    9.068   -4.807   -9.181   -4.028   -7.428    3.085
     563   14.870    4.158  -35.690  -24.881   17.429   -3.181   -7.506   -8.518   -9.391    2.125
     564   13.634    1.736  -39.969  -20.988   14.185   -2.868   -8.270   -7.770   -9.511   -5.319
     565   21.819   10.167  -34.530  -24.751   16.911    0.162  -11.493   -6.435   -6.639   -1.015
     566    9.108    2.705  -38.992  -19.986    1.969    2.986   -9.270   -1.453  -11.182    2.367
     567    8.485   -3.649  -42.981  -18.027    4.258    2.707  -13.947   -8.879   -8.631    4.863
     568    0.874   20.182  -32.631  -11.910   16.597   -0.876   -9.922    0.790  -18.958    0.976
     569   15.160    9.276  -34.535  -13.502   12.277   -4.847   -6.150   -4.572  -12.601   -1.058
     570   10.099   12.220  -33.825  -23.268   14.287   -3.239  -10.967   -3.893  -12.660   -1.072
     571    5.525  -11.358  -45.937  -14.481   -2.227   -1.862   -8.037  -10.290  -10.389   -1.844
     572   20.758   -7.112  -36.227  -20.591   12.409   -2.365   -5.686   -7.743    2.166   -1.414
     573   28.661    6.709  -25.924   -9.701   11.130   -2.161   -9.485   -0.042  -13.038    0.332
     574   18.543    5.130  -24.962  -12.676    4.272   -3.873  -13.716   -9.120  -19.247   -2.335
     575   28.569   -5.378  -29.515  -17.682   15.357   -2.558   -7.288   -6.986   -7.974    4.575
     576   31.804   -9.202  -19.792  -11.288   14.997   -4.112   -8.495  -10.473   -8.391    8.650
     577   10.614   -8.786  -42.378  -13.759    0.602   -3.251   -5.794   -4.485   -8.235    5.105
     578   15.960    9.759  -34.640  -17.107   13.725   -2.777   -7.604  -10.721  -12.389   -2.841
     579   18.555  -39.737  -36.810  -15.472   -5.795    1.155  -11.347  -13.225    0.403   15.019
     580   17.440  -33.310  -32.415   -8.607   -3.534   -6.655  -12.323  -15.583   -8.410   11.495
     581   14.903  -24.780  -30.338  -18.910   -1.826   -2.316   -7.331  -15.849   -9.072   16.997
     582   13.973   -9.918  -37.985  -27.626    6.362   -3.181   -0.132  -10.721   -2.460   16.160
     583   -1.491   -8.622  -32.808  -10.749    1.372   -1.010  -11.253  -14.074  -20.458   12.178
     584    6.707   14.723  -31.275  -14.801   17.359    1.090   -9.015   -9.397  -17.435    4.631
     585  -12.381   12.203  -42.514  -26.014   14.186   -7.638   -9.695  -13.960  -10.156    3.968
     586   15.791    6.285  -25.391  -28.721   16.779   -6.124   -5.013  -18.146  -10.872    0.128
     587   19.023    6.610  -28.922  -23.773   17.191   -3.835   -0.402  -12.833   -6.208    4.513
     588   27.319   -7.804  -27.563  -31.024   12.370    0.619   -3.740  -25.548   -5.636   -1.221
     589   29.104    6.105  -22.371  -24.526   19.781   -4.326   -5.162  -18.266   -8.074   -1.244
     590   44.253   -3.082  -18.356  -19.558   15.510   -0.552   -2.077  -26.204  -10.442   -0.881
     591   43.799   -7.731  -21.884  -14.269   15.437    0.616   -2.659   -8.735   -0.764   -0.108
     592   29.294  -20.934  -19.609   -9.525    9.996   -4.621   -5.424  -19.229  -12.047    6.341
     593   16.111  -25.539  -30.596  -10.766    4.627   -5.193   -8.801   -8.614   -7.779   16.646
     594   30.891   -3.222  -16.171   -5.864    9.164   -8.582   -7.713  -16.239  -19.514   10.390
     595   15.897   -2.776  -21.212   -7.726    8.397   -9.208   -4.500   -8.109  -23.256    7.030
     596   26.271   16.730   -9.486   -8.591   17.851  -10.347   -6.812  -11.019  -23.963    5.526
     597   57.026    6.682   -5.304  -10.320   21.361   -7.986   -0.590  -20.997  -19.128   -1.392
     598   60.012   -1.224   -4.384  -13.949   14.018   -7.776   -0.430   -9.922  -17.608   -1.981
     599   64.824  -12.131    7.135   -1.378   21.255  -10.187    2.330  -16.976  -14.190    4.425
     600   49.817    5.087   -0.180  -12.583   27.012  -13.171   -2.455  -11.410  -15.581    2.808
     601   62.415   12.297   -1.137  -17.483   20.333   -6.674    5.666  -13.417  -14.375    8.120
     602   51.246    3.334  -15.959  -21.261   16.448   -9.737    2.268  -13.305   -8.550   -0.857
     603   54.585    3.636   -8.908  -11.971   13.614  -11.962   -1.483   -5.804   -8.566   -7.058
     604   41.077   13.515  -19.862  -14.055   16.676   -5.230   -5.656   -0.565   -5.176   -5.818
     605   41.953   23.491   -8.676  -15.381   18.361   -7.750   -2.845   -0.978  -14.410    1.359
     606   56.148    8.377   -3.088  -11.448   16.679  -14.488   -2.670  -15.318  -11.396   -2.983
     607   21.796  -10.566  -34.962  -14.838    5.647  -10.295   -4.975    0.569    1.014   -0.396
     608   21.020   -5.335  -36.517  -18.678    6.770   -7.714   -9.631   -4.287    1.542    1.118
     609   13.191   25.144  -36.549  -31.808   17.723  -13.327   -4.077  -13.180  -12.685    3.662
     610   23.711    5.734  -31.053  -15.731   10.486   -9.552   -4.196   -9.388  -10.256    0.781
     611   24.945   -5.473  -26.032  -20.137    3.922  -12.350   -4.961  -17.343  -11.513   14.235
     612   20.752   -2.895  -28.309  -20.140   11.189   -9.910   -2.111  -13.762  -19.182    6.011
     613   22.010   -8.117  -27.342  -21.129    7.883  -15.934   -4.982  -15.319  -17.052   12.921
     614   24.418  -10.288  -22.028   -4.554    3.426  -12.787   -9.529  -10.553  -18.361    3.483
     615   19.318  -20.511  -34.080  -15.564    1.719  -16.726   -7.764  -12.798  -11.349    4.992
     616   10.702    4.588  -35.126  -16.803    6.294   -2.726   -5.793    3.921  -10.236   12.391
     617   17.337   14.056  -26.483  -21.517    9.354   -5.967   -6.468   -6.716  -18.992    4.590
     618   44.138    0.876  -15.831  -15.712   18.435   -8.938   -4.173   -5.103   -5.955    5.719
     619   42.156    1.897  -17.535  -18.625   14.152   -6.748   -2.359   -8.982   -9.416    6.279
     620   50.110    8.401   -6.651  -20.031   17.516   -9.161    1.386  -17.759  -10.695    0.866
     621   31.437   12.445  -19.379  -17.661   16.365  -14.909   -5.437   -8.427  -15.664    1.296
     622   15.393   22.401  -25.829  -13.200   22.116  -15.753   -7.266   -5.017  -19.520   -2.379
     623   39.989    8.424  -17.059  -16.925   22.867  -14.436    0.469   -8.086   -5.565    2.692
     624   54.969    5.354   -4.404  -15.123   26.021   -8.903   -4.078  -15.345   -9.649   -5.500
     625   38.868   10.789  -24.337  -17.604   22.751   -9.238   -5.753  -14.700   -9.672   -7.056
     626   26.577   17.420  -22.005  -15.610   19.796  -13.119   -4.524   -8.141  -13.699   -1.477
     627   32.685    8.256  -22.449  -22.803   17.414  -14.295   -4.795   -2.250   -5.664   -4.819
     628   51.679    6.107   -8.918  -16.294   18.133   -5.177   -0.705   -7.059   -1.076    5.937
     629   44.164   -1.091  -12.215   -7.474    7.797   -6.498   -4.383  -11.057  -10.034    3.574
     630   48.499   10.769  -13.863  -20.929   17.867  -10.323   -1.601  -11.006   -7.801   -5.892
     631   48.881    9.484  -10.665  -15.572   13.937   -5.780   -0.267   -7.003  -14.087   -9.718
     632   47.217    9.880  -11.763  -12.606   21.529  -11.612   -2.411   -6.437   -9.039   -2.528
     633   41.252   19.437  -18.949  -12.081   21.383   -9.802   -3.719    5.995   -6.672   -3.638
     634   44.444    5.995  -22.977  -25.201   18.263   -8.213    0.353   -8.944    2.577   -6.386
     635   31.587    4.659  -28.345  -22.763   11.438  -14.798   -1.194   -5.403   -7.096   -1.016
     636   30.051   13.900  -23.266  -20.325   19.419   -9.605   -4.642   -0.186   -4.762    3.446
     637    4.354    7.500  -37.700  -12.863    6.212   -9.283   -8.317    0.579  -11.966    8.897
     638   10.737    9.048  -46.356  -20.476    8.707   -5.877   -7.233    2.055   -1.630   -2.193
     639   14.414   16.528  -28.578   -6.402    9.311  -11.541  -10.582    6.964  -14.960   -0.731
     640   29.120   12.130  -24.665   -7.007    7.102   -9.915   -6.939    7.477  -12.925    4.270
     641   42.919   14.412  -16.279  -11.660    6.073  -11.380   -8.418    6.218  -13.389    1.344
     642   37.484   -2.071  -22.143  -17.058   11.959  -15.089   -3.450   -2.009   -6.790    2.455
     643   21.381   -6.525  -21.494  -16.951    8.179  -18.030   -9.198   -5.697  -13.839    0.078
     644   40.198   -0.942  -18.295   -9.695    9.325  -13.143   -7.839    0.107   -9.432   -1.120
     645   40.291  -13.787  -24.871  -15.835   11.421   -9.762    4.850  -13.444    1.583    6.407
     646   55.750    3.199  -15.324  -10.976   10.755   -4.083   -1.903  -11.867   -7.037    4.833
     647   55.719    0.985  -14.785  -11.423   21.260    2.754    1.461   -3.114    3.514    3.008
     648   42.087   12.488  -22.682  -26.799   14.033   -6.105    2.781   -6.348   -0.208   -2.650
     649   29.800    4.275  -30.525  -19.346   15.724  -11.841    0.762   -3.619   -4.394   -0.443
     650   34.972   -8.919  -23.888  -19.410   13.275   -8.101   -0.641   -5.671    3.159   -9.943
     651   50.717    7.425  -14.793  -17.114   15.716   -7.964    5.985   -7.864   -5.195   -3.653
     652   40.463    0.969  -21.757   -6.330   12.376   -5.586   -0.364   -4.797   -9.309   -1.042
     653   50.178   16.620  -10.165   -1.285   19.281  -11.577   -6.584   -1.895  -13.764  -18.478
     654   62.088   -3.014   -8.398   -8.412    3.191  -13.306   -1.081   -9.203  -10.304  -12.549
     655   53.163   -8.385  -15.220    4.566    1.834   -7.729   -6.322   -3.827  -11.351  -12.480
     656   55.911   -4.278  -15.485   -3.557    0.560  -13.260    1.017  -10.053   -8.764  -18.764
     657   54.102    8.964  -12.022    1.681    7.774   -3.175   -4.768    7.377   -3.007   -7.796
     658   73.626    9.399   -9.217   -2.183    7.632   -6.463    3.404   10.576   -3.993  -15.186
     659   46.143    3.478  -23.712   -4.775    7.723   -6.704   -0.329    4.451    0.933   -8.865
     660   35.681    7.857  -23.326   -7.101   12.916   -6.765    0.170    1.434   -4.453   -1.310
     661   34.804   -5.536  -17.865    6.436    3.206  -14.511   -6.904    6.629   -6.028   -0.770
     662   24.409   -0.227  -22.398    0.376    8.779   -9.055   -6.241    5.468   -5.132   -5.737
     663   33.467   -5.282  -25.505   -7.197   10.750   -7.550    0.391    4.483   -0.254   -0.155
     664   28.430  -17.075  -29.858   -9.795    0.655   -4.889   -2.904    4.511    2.124    1.033
     665   31.936    5.417  -24.840   -9.817   19.152   -8.429   -4.059    4.580    3.511  -14.720
     666   24.622    1.664  -28.935  -14.099   14.665   -4.657   -6.410   -0.435    1.038   -5.079
     667   38.920   -6.862  -19.319  -13.439   13.569   -8.119   -6.850   -2.530    4.122   -4.875
     668   55.611  -19.190  -22.001  -18.379    3.753  -11.975   -5.925  -17.964    3.987  -14.066
     669   49.350   -6.544  -24.458  -14.073    3.613   -2.407   -3.179   -8.986    4.770   -9.197
     670   42.443  -18.852  -27.337  -15.794    1.458   -1.717   -1.388   -5.223    7.524   -5.043
     671   54.999  -23.141  -21.997  -19.994    5.203   -1.933    4.054  -10.508   15.692   -5.067
     672   59.748  -16.251  -17.453  -16.074    2.274   -6.272   -3.635   -5.967   10.324   -5.521
     673   52.623  -14.999  -20.762  -18.140   10.131   -8.820    1.023   -4.745   11.213   -4.248
     674   53.595   -7.908  -27.377  -17.776   -0.276   -6.429   -3.878   -7.882    4.116  -10.048
     675   28.047    6.458  -40.733  -12.223    6.186   -3.134   -3.830    9.254    7.544   -8.449
     676   36.604  -18.232  -33.717  -13.475   -3.138   -4.886   -5.159   -1.382    4.750   -9.468
     677   55.497  -11.656  -26.474  -10.917    7.725   -9.071   -3.341   -5.002   10.760  -15.209
     678   33.285   -8.548  -34.648  -12.621    0.151   -6.163   -5.442    0.868   -0.227    3.510
     679   38.011   -5.792  -40.132  -22.093    6.147   -1.729    0.279   -4.363   11.804   -7.780
     680   43.666  -23.039  -40.407  -19.070    2.391   -1.227   -2.330    1.780   13.460   -4.700
     681   31.527  -22.311  -38.159   -9.971    0.367  -13.123   -2.010   -6.370    2.617   -3.076
     682   45.676  -10.678  -33.023  -13.852    8.146  -13.656   -3.524   -0.318    7.954   -4.096
     683   40.984  -19.914  -35.881   -7.425    4.614   -9.663   -3.726    6.000   17.420   -5.799
     684   28.382  -18.253  -53.033  -16.103   -9.580   -1.138   -3.143    6.581   17.245  -12.744
     685   45.089  -15.322  -50.583  -18.069   -6.654    5.361    0.362    6.527   21.288  -13.606
     686   40.892   -3.249  -44.508  -16.691    4.099    2.287   -2.014    8.599   16.431  -13.619
     687   43.938   -0.382  -38.496   -2.709   -0.004    6.588   -0.389    7.028   10.015  -13.781
     688   64.375    3.093  -24.638   -4.909    8.173    0.807   -3.259   14.564   10.273  -18.940
     689   55.715  -20.491  -34.737   -8.395   -3.381    0.586   -3.803    6.336   18.644  -12.867
     690   40.972   -3.329  -40.790  -15.443   -0.764   -4.986   -0.881   11.234    8.309  -16.019
     691   43.452   -5.247  -43.977  -18.154    3.836    1.592    8.735   17.807   19.262  -10.656
     692   39.078  -10.251  -34.737   -3.884    9.023    1.313   -0.116   20.644   12.400    0.874
     693   45.451   11.912  -28.139  -12.570   19.331   -3.818   -4.057   16.838    5.636   -8.032
     694   48.001    5.697  -27.287  -16.586   14.235   -0.881    0.451   10.758    6.808   -8.979
     695   51.688   17.116  -22.164   -6.822   18.917   -2.820    3.175    9.767    0.510   -4.006
     696   23.797   35.086  -31.682  -13.803   22.728   -2.417    2.002   21.521    1.912   -9.593
     697   26.493    6.872  -30.080  -12.352   10.748   -0.417   -2.748   14.916    4.926   -1.731
     698   47.331   -6.246  -31.832   -7.910   -1.710    3.625    6.212    9.271   10.076   -2.375
     699   42.687    8.582  -35.251  -15.238    3.214    6.068    1.441   20.133   11.911   -3.581
     700   42.344   -1.699  -33.476  -11.050    4.656    0.002    3.294   19.281   13.841   -2.442
     701   48.060   23.397  -30.278  -18.976   22.801    3.141    5.647   13.919   12.022   -6.419
     702   53.478   28.035  -28.585  -18.776   13.608    1.796    5.184   12.940    2.367    1.879
     703   63.373   -3.358  -30.098  -14.280   15.763   -6.293    3.751    7.807   13.583   -7.192
     704   66.830    6.498  -24.397  -17.979   15.130   -0.639    5.899    6.117   11.769  -11.915
     705   35.271   13.129  -28.962   -4.636   19.633   -0.491   -9.572   24.124    6.887  -12.406
     706   47.569    4.875  -40.579  -18.677   12.439    4.252    0.359   26.819   21.399   -8.168
     707   29.174    9.411  -46.847  -15.591   12.537   -0.461   -1.494   22.400   12.339   -3.091
     708   43.608    0.848  -21.734  -24.395   20.266   -5.896   -2.583    3.972   15.332   -4.038
     709   63.350  -19.955  -28.929  -15.089    4.614   -2.100    2.919    6.633   18.662   -6.431
     710   61.843   12.812  -18.924  -10.923   23.780   -0.445   -0.712    4.727   11.472  -21.132
     711   44.271    4.302  -27.240   -0.490   11.699   -1.393   -3.913    7.399    0.809   -2.516
     712   53.556   -5.157  -19.929  -14.973   10.373    0.357    3.810   -2.665    6.972   -5.610
     713   34.806  -23.422  -27.356  -14.346    4.533   -8.213   -2.351   -2.560    7.160   -1.388
     714   40.060   10.679  -22.815   -8.565   10.995   -4.119   -5.966   13.897    3.773   -8.774
     715   35.591    3.962  -29.677  -15.904    7.169   -7.516   -2.618    8.520    2.292  -12.537
     716   39.450   10.004  -25.208   -6.419    9.643   -6.061  -11.187    6.660    2.417  -17.544
     717   45.894    2.838  -24.944   -7.630   10.850   -4.267   -8.350    7.576   10.557  -15.175
     718   59.454   -1.093  -21.625   -4.537   14.558   -3.550   -3.260    6.494   12.726  -10.692
     719   67.877   12.058   -5.970  -12.934   26.525    3.238   -1.821    6.429   16.742   -8.741
     720   47.892   16.227  -18.027  -15.909   16.421    1.664   -9.922    8.746    7.664  -12.130
     721   33.945   18.589  -25.548  -13.911   10.761    5.977   -8.994    7.439    3.855  -11.112
     722   25.795   12.037  -28.566   -0.899   11.827   -5.158  -13.844   10.945    6.112  -13.996
     723   16.989   25.881  -35.268   -8.724   18.475    3.187   -9.723   14.191    3.975  -15.659
     724   17.161   20.419  -35.283  -16.325    6.748    3.824  -11.536   10.516   -1.514  -13.271
     725   29.742   17.072  -29.513   -9.043    9.546    2.030   -9.812   14.309    6.984   -7.232
     726   30.658   20.666  -26.110   -5.259   14.608   -5.754   -7.062    7.625    1.429   -9.893
     727   23.862   16.438  -28.965  -14.746   15.137   -2.751   -7.025    6.578    5.758  -12.578
     728   39.680   19.074  -25.916   -4.200   10.203    9.134  -11.497   18.352   11.169   -2.909
     729   23.364    5.876  -34.608   -9.611    4.894   -2.583   -7.213    5.257   -0.910   -7.431
     730   27.701    8.988  -26.741   -9.916    9.109   -9.580  -13.578   -5.295   -2.565  -11.210
     731   12.958   19.421  -33.463   -9.799    6.283   -2.422  -10.198   10.250   -6.052   -8.792
     732   28.807   14.675  -23.105  -13.417    5.621   -7.230  -10.458   -1.271   -4.884  -10.880
     733   22.347    9.338  -36.130   -2.330    8.355   -8.643  -11.338    1.609   -3.423   -5.455
     734   27.914   -5.897  -28.937  -10.798    4.148   -5.168   -8.518    3.930    4.026   -1.311
     735   48.734  -10.379  -16.575   -3.975    4.501  -10.227  -14.369   -8.271   -3.314   -3.426
     736   31.329  -18.295  -30.492  -15.260    3.440   -6.358   -4.568   -1.841    1.487   -1.866
     737   29.240   13.523  -24.339   -8.665    6.421   -5.101  -13.102    9.760   -2.116   -7.572
     738   31.755    5.447  -32.392  -20.762    5.864   -9.502   -7.685   -1.245    0.050  -11.869
     739   22.943   10.634  -38.087  -10.475    0.211   -0.520   -7.530    9.056    0.342   -6.929
     740   30.201   -0.160  -32.537  -24.843    7.510  -11.703   -4.418   -0.025    1.651   -8.272
     741   25.005   -0.421  -33.467  -17.412    5.748  -11.234  -11.718    0.802   -1.311   -8.896
     742   39.452    7.199  -35.141  -11.927    5.119   -6.034   -8.179    2.387   -6.721  -10.324
     743   51.598  -16.554  -28.099   -4.784   -4.930   -5.544  -11.059   -4.752   -4.456  -11.323
     744   32.802   -8.925  -24.157   -4.684    6.739   -7.039  -13.010   -7.900   -4.616   -4.100
     745   32.866  -17.004  -34.398   -9.768   -3.595  -10.518  -14.628   -1.216    5.109   -3.115
     746   26.273   -4.873  -30.975  -21.177    3.600   -6.448   -7.859   -8.969   -0.994   -1.873
     747   22.901   -4.656  -35.803  -15.423   -1.501    1.287   -4.975    2.703    2.622   -2.206
     748   18.905   -8.548  -40.461  -23.607   -4.644   -6.413   -6.291   -9.533   -2.431   -2.769
     749    8.628  -13.157  -43.092  -20.933   -4.943   -6.398  -15.474   -6.080   -2.832   -1.764
     750   15.660   -4.697  -37.589  -17.754   -0.059    1.832  -10.282    4.995    2.424    5.653
     751   11.760    1.681  -41.920  -17.813    0.959   -1.941  -13.934    1.980   -4.295   -8.739
     752   26.230    2.718  -39.772  -25.261    4.987   -7.086   -7.144    3.180    2.080   -9.489
     753   26.472  -21.152  -33.311  -10.361   -5.842   -9.385  -14.022   -0.017   -1.663   -3.151
     754   22.348   11.870  -36.866   -3.878    2.421   -7.845  -19.011    2.647  -12.217  -15.929
     755   37.470    1.234  -31.540   -9.691    2.781   -6.266  -10.183    1.315   -1.042   -9.839
     756   37.350   -4.913  -36.804   -9.270    0.081    2.241   -8.308    4.322    6.672   -2.270
     757   63.270   -8.175  -22.815   -1.840   -8.804   -6.579  -10.191    1.513   -9.289   -2.862
     758   75.556  -17.971  -24.325    0.395   -7.726   -1.180   -9.150    8.484    2.620   -7.754
     759   61.690  -12.931  -32.799  -13.384   -1.996   10.667   -8.704   10.507   15.234   -1.206
     760   36.151  -27.571  -41.174   -7.503   -2.080    4.717   -9.057    5.760   11.865   -2.113
     761   40.142  -14.864  -32.316  -13.318   -3.788    2.358  -13.021    2.910    5.582   -6.761
     762   27.817   -6.034  -38.741  -21.675    2.313    5.869   -9.833   -1.265    5.758   -5.117
     763   39.539  -19.686  -31.110  -13.393    2.424    6.165  -15.569    1.007   12.960   -4.551
     764   31.744   -4.413  -29.865   -6.654  -13.084    8.005  -16.057    9.182   -1.168   -4.952
     765   23.840   -7.369  -38.122  -10.840   -0.719    3.940  -14.982   -0.313    1.064  -10.285
     766   33.567  -11.443  -39.276   -5.773   -4.865   10.591   -8.766    1.007    3.402    0.371
     767   37.351   -5.195  -30.432  -19.169   -0.250    7.791  -10.012   -0.058    5.853   -0.670
     768   27.767   -4.699  -41.031  -12.715   -3.329    7.565  -14.046   -1.064    1.125  -14.088
     769   45.857    1.095  -20.946    1.454    8.774    0.462  -17.207   -1.505   -5.608   -9.230
     770   41.282   -6.717  -30.419   -9.174    0.361   -1.245   -9.511   -9.522   -2.102   -7.887
